,paper,arxiv_id,task,type,value,additional_info
25056,14_paper_444,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25057,14_paper_444,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25058,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25059,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25060,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25061,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25062,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25063,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25064,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25065,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25066,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25067,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25068,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25069,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25070,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25071,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25072,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25073,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25074,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25075,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25076,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25077,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25078,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25079,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25080,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25081,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25082,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25083,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25084,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25085,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25086,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25087,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25088,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25089,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25090,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25091,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25092,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25093,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25094,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25095,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25096,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25097,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25098,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25099,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25100,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25101,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25102,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25103,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25104,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25105,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25106,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25107,14_paper_445,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25108,14_paper_445,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25109,14_paper_445,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25110,14_paper_445,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25111,14_paper_445,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25112,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25113,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25114,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25115,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25116,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25117,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25118,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25119,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25120,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25121,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25122,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25123,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25124,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25125,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25126,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25127,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25128,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25129,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25130,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25131,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25132,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25133,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25134,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25135,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25136,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25137,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25138,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25139,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25140,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25141,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25142,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25143,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25144,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25145,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25146,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25147,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25148,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25149,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25150,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25151,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25152,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25153,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25154,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25155,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25156,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25157,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25158,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25159,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25160,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25161,14_paper_446,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25162,14_paper_446,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25163,14_paper_446,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25164,14_paper_446,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25165,14_paper_446,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25166,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25167,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25168,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25169,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25170,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25171,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25172,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25173,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25174,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25175,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25176,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25177,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25178,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25179,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25180,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25181,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25182,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25183,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25184,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25185,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25186,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25187,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25188,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25189,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25190,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25191,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25192,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25193,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25194,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25195,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25196,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25197,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25198,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25199,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25200,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25201,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25202,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25203,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25204,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25205,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25206,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25207,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25208,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25209,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25210,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25211,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25212,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25213,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25214,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25215,14_paper_447,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25216,14_paper_447,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25217,14_paper_447,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25218,14_paper_447,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25219,14_paper_447,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25220,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25221,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25222,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25223,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25224,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25225,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25226,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25227,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25228,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25229,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25230,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25231,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25232,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25233,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25234,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25235,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25236,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25237,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25238,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25239,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25240,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25241,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25242,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25243,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25244,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25245,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25246,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25247,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25248,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25249,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25250,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25251,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25252,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25253,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25254,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25255,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25256,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25257,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25258,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25259,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25260,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25261,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25262,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25263,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25264,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25265,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25266,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25267,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25268,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25269,14_paper_448,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25270,14_paper_448,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25271,14_paper_448,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25272,14_paper_448,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25273,14_paper_448,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25274,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25275,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25276,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25277,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25278,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25279,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25280,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25281,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25282,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25283,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25284,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25285,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25286,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25287,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25288,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25289,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25290,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25291,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25292,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25293,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25294,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25295,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25296,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25297,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25298,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25299,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25300,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25301,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25302,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25303,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25304,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25305,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25306,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25307,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25308,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25309,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25310,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25311,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25312,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25313,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25314,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25315,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25316,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25317,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25318,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25319,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25320,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25321,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25322,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25323,14_paper_449,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25324,14_paper_449,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25325,14_paper_449,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25326,14_paper_449,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25327,14_paper_449,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25328,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25329,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25330,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25331,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25332,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25333,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25334,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25335,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25336,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25337,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25338,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25339,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25340,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25341,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25342,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25343,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25344,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25345,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25346,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25347,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25348,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25349,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25350,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25351,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25352,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25353,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25354,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25355,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25356,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25357,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25358,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25359,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25360,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25361,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25362,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25363,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25364,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25365,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25366,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25367,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25368,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25369,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25370,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25371,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25372,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25373,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25374,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25375,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25376,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25377,14_paper_450,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25378,14_paper_450,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25379,14_paper_450,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25380,14_paper_450,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25381,14_paper_450,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25382,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25383,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25384,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25385,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25386,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25387,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25388,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25389,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25390,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25391,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25392,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25393,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25394,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25395,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25396,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25397,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25398,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25399,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25400,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25401,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25402,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
