,Unnamed: 0,paper_1,paper_2,paper_1_id,paper_2_id,arxiv_id_1,arxiv_id_2,task,datasets_diff,approach_diff
51,51,1_paper_4,1_paper_13,26,211,1504.01013,1511.07122,Semantic Segmentation,"sent: Article 1 uses PASCAL Context dataset, while Article 2 uses multiple datasets:  CamVid,  PASCAL VOC 2012,  ADE20K, and  Cityscapes.","sent: Article 1 uses Piecewise approach for Semantic Segmentation, while Article 2 uses Dilation10 for Semantic Segmentation. sent: Article 1 uses Piecewise approach for Semantic Segmentation, while Article 2 uses Dilated Convolutions for Semantic Segmentation. sent: Article 1 uses Piecewise approach for Semantic Segmentation, while Article 2 uses DilatedNet for Semantic Segmentation."
52,52,1_paper_4,1_paper_1,26,213,1504.01013,1804.09337,Semantic Segmentation,"sent: Article 1 uses PASCAL Context dataset, while Article 2 uses multiple datasets:  PASCAL VOC 2012, and  Cityscapes.","sent: Article 1 uses Piecewise approach for Semantic Segmentation, while Article 2 uses Smooth Network with Channel Attention Block for Semantic Segmentation."
53,53,1_paper_4,1_paper_7,26,215,1504.01013,1707.02968,Semantic Segmentation,"sent: Article 1 uses PASCAL Context dataset, while Article 2 uses multiple datasets:  ImageNet, and  PASCAL VOC 2012.","sent: Article 1 uses Piecewise approach for Semantic Segmentation, while Article 2 uses JFT-300M Finetuning for Semantic Segmentation. sent: Article 1 uses Piecewise approach for Semantic Segmentation, while Article 2 uses ImageNet JFT-300M Initialization for Semantic Segmentation."
54,54,1_paper_0,1_paper_5,27,29,1611.08323,1506.04579,Semantic Segmentation,"sent: Article 1 uses Cityscapes dataset, while Article 2 uses multiple datasets:  PASCAL VOC 2012, and  PASCAL Context.","sent: Article 1 uses FRRN approach for Semantic Segmentation, while Article 2 uses ParseNet  for Semantic Segmentation. sent: Article 1 uses FRRN approach for Semantic Segmentation, while Article 2 uses ParseNet for Semantic Segmentation."
55,55,1_paper_0,1_paper_1,27,213,1611.08323,1804.09337,Semantic Segmentation,"sent: Article 1 and Article 2 use Cityscapes dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses PASCAL VOC 2012 dataset.","sent: Article 1 uses FRRN approach for Semantic Segmentation, while Article 2 uses Smooth Network with Channel Attention Block for Semantic Segmentation."
56,56,1_paper_0,1_paper_7,27,215,1611.08323,1707.02968,Semantic Segmentation,"sent: Article 1 uses Cityscapes dataset, while Article 2 uses multiple datasets:  ImageNet, and  PASCAL VOC 2012.","sent: Article 1 uses FRRN approach for Semantic Segmentation, while Article 2 uses JFT-300M Finetuning for Semantic Segmentation. sent: Article 1 uses FRRN approach for Semantic Segmentation, while Article 2 uses ImageNet JFT-300M Initialization for Semantic Segmentation."
57,57,3_paper_21,3_paper_14,40,41,1511.06038,1805.0222,Question Answering,"sent: Article 1 uses multiple datasets:  WikiQA, and  QASent, while Article 2 uses MS MARCO dataset.","sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses VNET for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses VNET for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses VNET for Question Answering."
58,58,3_paper_21,3_paper_60,40,42,1511.06038,1606.02858,Question Answering,"sent: Article 1 uses multiple datasets:  WikiQA, and  QASent, while Article 2 uses CNN   Daily Mail dataset.","sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses Classifier for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses Attentive   relabling   ensemble for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses AttentiveReader   bilinear attention for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses Classifier for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses Attentive   relabling   ensemble for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses AttentiveReader   bilinear attention for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses Classifier for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses Attentive   relabling   ensemble for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses AttentiveReader   bilinear attention for Question Answering."
59,59,3_paper_21,3_paper_84,40,43,1511.06038,1802.05365,Question Answering,"sent: Article 1 uses multiple datasets:  WikiQA, and  QASent, while Article 2 uses multiple datasets:  OntoNotes,  CoNLL 2012,  SNLI,  CoNLL 2003  English ,  ACL-ARC,  SQuAD2 0,  SST-5 Fine-grained classification, and  SQuAD1 1.","sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses BiLSTM-CRF ELMo for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses BiDAF   Self Attention   ELMo  ensemble  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses BiDAF   Self Attention   ELMo  single model  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses  Lee et al   2017  ELMo for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses BCN ELMo for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses ESIM   ELMo Ensemble for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses  He et al   2017    ELMo for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses ESIM   ELMo for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses BiLSTM-Attention   ELMo for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses BiLSTM-CRF ELMo for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses BiDAF   Self Attention   ELMo  ensemble  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses BiDAF   Self Attention   ELMo  single model  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses  Lee et al   2017  ELMo for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses BCN ELMo for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses ESIM   ELMo Ensemble for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses  He et al   2017    ELMo for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses ESIM   ELMo for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses BiLSTM-Attention   ELMo for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses BiLSTM-CRF ELMo for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses BiDAF   Self Attention   ELMo  ensemble  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses BiDAF   Self Attention   ELMo  single model  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses  Lee et al   2017  ELMo for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses BCN ELMo for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses ESIM   ELMo Ensemble for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses  He et al   2017    ELMo for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses ESIM   ELMo for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses BiLSTM-Attention   ELMo for Question Answering."
60,60,3_paper_21,3_paper_31,40,45,1511.06038,1603.01547,Question Answering,"sent: Article 1 uses multiple datasets:  WikiQA, and  QASent, while Article 2 uses multiple datasets:  CNN   Daily Mail,  SearchQA, and  Children s Book Test.","sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses ASR for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses AS reader  greedy  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses AS Reader  single model  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses AS reader  avg  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses AS Reader  ensemble model  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses ASR for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses AS reader  greedy  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses AS Reader  single model  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses AS reader  avg  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses AS Reader  ensemble model  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses ASR for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses AS reader  greedy  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses AS Reader  single model  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses AS reader  avg  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses AS Reader  ensemble model  for Question Answering."
61,61,3_paper_21,3_paper_41,40,47,1511.06038,1707.09098,Question Answering,"sent: Article 1 uses multiple datasets:  WikiQA, and  QASent, while Article 2 uses multiple datasets:  TriviaQA, and  SQuAD1 1.","sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses MEMEN  ensemble  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses MEMEN   single model  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses MEMEN for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses MEMEN  ensemble  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses MEMEN   single model  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses MEMEN for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses MEMEN  ensemble  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses MEMEN   single model  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses MEMEN for Question Answering."
62,62,3_paper_21,3_paper_71,40,48,1511.06038,1609.05284,Question Answering,"sent: Article 1 uses multiple datasets:  WikiQA, and  QASent, while Article 2 uses multiple datasets:  CNN   Daily Mail, and  SQuAD1 1.","sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses ReasoNet  ensemble  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses ReasoNet for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses ReasoNet  single model  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses ReasoNet  ensemble  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses ReasoNet for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses ReasoNet  single model  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses ReasoNet  ensemble  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses ReasoNet for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses ReasoNet  single model  for Question Answering."
63,63,3_paper_21,3_paper_77,40,410,1511.06038,1706.02596,Question Answering,"sent: Article 1 uses multiple datasets:  WikiQA, and  QASent, while Article 2 uses TriviaQA dataset.","sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses Reading Twice for NLU for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses Reading Twice for NLU for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses Reading Twice for NLU for Question Answering."
64,64,3_paper_21,3_paper_48,40,414,1511.06038,1606.01549,Question Answering,"sent: Article 1 uses multiple datasets:  WikiQA, and  QASent, while Article 2 uses multiple datasets:  CNN   Daily Mail,  Quasar, and  Children s Book Test.","sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses GA reader for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses NSE for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses GA   feature   fix L w  for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses GA Reader for Question Answering. sent: Article 1 uses LSTM approach for Question Answering, while Article 2 uses GA for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses GA reader for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses NSE for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses GA   feature   fix L w  for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses GA Reader for Question Answering. sent: Article 1 uses Attentive LSTM approach for Question Answering, while Article 2 uses GA for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses GA reader for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses NSE for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses GA   feature   fix L w  for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses GA Reader for Question Answering. sent: Article 1 uses LSTM  lexical overlap   dist output  approach for Question Answering, while Article 2 uses GA for Question Answering."
